mcc,eval_loss,acc,prec_micro,prec_macro,rec_micro,rec_macro,f1_micro,f1_macro,data_name,model_name,seed,train_batch_size,epoch
0.6665320059011484,0.6263579533380621,0.7807646356033453,0.7807646356033453,0.6936968380246206,0.7807646356033453,0.6535537737361714,0.7807646356033453,0.660205393355574,en_es_DEEPL_quad,ConfliBERT-Spanish-multilingual-cased-v2,123,8,1
0.7019052941910535,0.6019823060316198,0.8004778972520908,0.8004778972520908,0.7072465288090463,0.8004778972520908,0.7095664592650197,0.8004778972520908,0.7030529630833678,en_es_DEEPL_quad,ConfliBERT-Spanish-multilingual-cased-v2,123,8,2
0.6831895584658711,0.74436575700255,0.7873357228195937,0.7873357228195937,0.6857055465242473,0.7873357228195937,0.6990648875957086,0.7873357228195937,0.6884434834474144,en_es_DEEPL_quad,ConfliBERT-Spanish-multilingual-cased-v2,123,8,3
0.6921264393572255,0.9976715375395382,0.7956989247311828,0.7956989247311828,0.6933607817303469,0.7956989247311828,0.6983251017294518,0.7956989247311826,0.6949078867642012,en_es_DEEPL_quad,ConfliBERT-Spanish-multilingual-cased-v2,123,8,4
0.6841395302248265,1.0896916249219109,0.7909199522102748,0.7909199522102748,0.6895016740898775,0.7909199522102748,0.6918926248739877,0.7909199522102748,0.6906622461014998,en_es_DEEPL_quad,ConfliBERT-Spanish-multilingual-cased-v2,123,8,5
0.6243769311252226,0.6635963601224563,0.7544802867383512,0.7544802867383512,0.6755149029039599,0.7544802867383512,0.6231079522579026,0.7544802867383512,0.6294559357597589,en_es_DEEPL_quad,ConfliBERT-Spanish-multilingual-cased-v2,124,8,1
0.698648498160378,0.621264191234813,0.7951015531660693,0.7951015531660693,0.7051256385481863,0.7951015531660693,0.7271277590188875,0.7951015531660693,0.7062226482742954,en_es_DEEPL_quad,ConfliBERT-Spanish-multilingual-cased-v2,124,8,2
0.6938734229647257,0.7413314475732691,0.7974910394265233,0.7974910394265233,0.7075951080797672,0.7974910394265233,0.7030753234845664,0.7974910394265233,0.700146164766077,en_es_DEEPL_quad,ConfliBERT-Spanish-multilingual-cased-v2,124,8,3
0.6970128954272332,0.9038955113467049,0.8004778972520908,0.8004778972520908,0.7118793404443557,0.8004778972520908,0.7097232522095395,0.8004778972520908,0.7102782420095798,en_es_DEEPL_quad,ConfliBERT-Spanish-multilingual-cased-v2,124,8,4
0.695514131794417,1.0897490662686966,0.7998805256869773,0.7998805256869773,0.7097544307350695,0.7998805256869773,0.7053680518140324,0.7998805256869773,0.7072631753091592,en_es_DEEPL_quad,ConfliBERT-Spanish-multilingual-cased-v2,124,8,5
