mcc,accuracy,f1_score,tp,tn,fp,fn,auroc,auprc,eval_loss,acc,prec,rec,f1,data_name,model_name,seed,train_batch_size,epoch
0.6527058112353173,0,0,100,127,11,39,0.9281618183713898,0.9030817583405819,0.4725444217522939,0.8194945848375451,0.9009009009009009,0.7194244604316546,0.7999999999999999,BinQuad_EN_ES_DEEPL_verconf,ConfliBERT-Spanish-multilingual-cased-v2,123,8,1
0.6702840626169878,0,0,122,109,29,17,0.9249296215201752,0.9247496333928644,0.5006666779518127,0.8339350180505415,0.8079470198675497,0.8776978417266187,0.8413793103448276,BinQuad_EN_ES_DEEPL_verconf,ConfliBERT-Spanish-multilingual-cased-v2,123,8,2
0.715864097464727,0,0,127,110,28,12,0.9325409237827129,0.9270313845723288,0.5658180216948191,0.855595667870036,0.8193548387096774,0.9136690647482014,0.8639455782312925,BinQuad_EN_ES_DEEPL_verconf,ConfliBERT-Spanish-multilingual-cased-v2,123,8,3
0.7192761157197659,0,0,123,115,23,16,0.927223438640392,0.9136495058146681,0.7730494737625122,0.8592057761732852,0.8424657534246576,0.8848920863309353,0.8631578947368422,BinQuad_EN_ES_DEEPL_verconf,ConfliBERT-Spanish-multilingual-cased-v2,123,8,4
0.7184192700446989,0,0,120,118,20,19,0.9247210926910645,0.9128451766707399,0.8606141805648804,0.8592057761732852,0.8571428571428571,0.8633093525179856,0.8602150537634408,BinQuad_EN_ES_DEEPL_verconf,ConfliBERT-Spanish-multilingual-cased-v2,123,8,5
0.628599455394434,0,0,121,104,34,18,0.8924512563861954,0.8983545662327114,0.43701960643132526,0.8122743682310469,0.7806451612903226,0.8705035971223022,0.8231292517006803,BinQuad_EN_ES_DEEPL_verconf,ConfliBERT-Spanish-multilingual-cased-v2,124,8,1
0.6704894534993634,0,0,110,121,17,29,0.9183088311959129,0.918310997729522,0.5510841906070709,0.8339350180505415,0.8661417322834646,0.7913669064748201,0.8270676691729323,BinQuad_EN_ES_DEEPL_verconf,ConfliBERT-Spanish-multilingual-cased-v2,124,8,2
0.6829970265991802,0,0,114,119,19,25,0.9070482744239391,0.8732947040057072,0.7207976579666138,0.8411552346570397,0.8571428571428571,0.8201438848920863,0.8382352941176471,BinQuad_EN_ES_DEEPL_verconf,ConfliBERT-Spanish-multilingual-cased-v2,124,8,3
0.7184339484933792,0,0,119,119,19,20,0.9162235429048067,0.9029086836641672,0.812243660291036,0.8592057761732852,0.8623188405797102,0.8561151079136691,0.8592057761732853,BinQuad_EN_ES_DEEPL_verconf,ConfliBERT-Spanish-multilingual-cased-v2,124,8,4
0.6974489536000184,0,0,115,120,18,24,0.9189344176832447,0.9110820358819359,0.8965907295544943,0.8483754512635379,0.8646616541353384,0.8273381294964028,0.8455882352941175,BinQuad_EN_ES_DEEPL_verconf,ConfliBERT-Spanish-multilingual-cased-v2,124,8,5
0.688683506161739,0,0,133,98,40,6,0.9289959336878324,0.9232072062978874,0.45005811254183453,0.8339350180505415,0.7687861271676301,0.9568345323741008,0.8525641025641026,BinQuad_EN_ES_DEEPL_verconf,ConfliBERT-Spanish-multilingual-cased-v2,125,8,1
0.6313500447663856,0,0,103,122,16,36,0.9192993431341883,0.9235169033081908,0.6370282173156738,0.8122743682310469,0.865546218487395,0.7410071942446043,0.7984496124031009,BinQuad_EN_ES_DEEPL_verconf,ConfliBERT-Spanish-multilingual-cased-v2,125,8,2
